location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,38.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.58028,77.233829
"Okhla Phase-2, Delhi - DPCC",pm25,35.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.530785,77.271255
"Pusa, Delhi - DPCC",pm25,56.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.639645,77.146262
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,61.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.611281,77.237738
"Sonia Vihar, Delhi - DPCC",pm25,72.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.710508,77.249485
"Mandir Marg, Delhi - DPCC",pm25,75.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.636429,77.201067
"Punjabi Bagh, Delhi - DPCC",pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.674045,77.131023
"Mundka, Delhi - DPCC",pm25,45.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.684678,77.076574
"Nehru Nagar, Delhi - DPCC",pm25,38.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.56789,77.250515
"Patparganj, Delhi - DPCC",pm25,51.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.623763,77.287209
"Wazirpur, Delhi - DPCC",pm25,72.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.699793,77.165453
"Ashok Vihar, Delhi - DPCC",pm25,69.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.695381,77.181665
"Najafgarh, Delhi - DPCC",pm25,27.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.570173,76.933762
"Dwarka-Sector 8, Delhi - DPCC ",pm25,69.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.5710274,77.0719006
"Lodhi Road, Delhi - IMD",pm25,29.25,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.5918245,77.2273074
"CRRI Mathura Road, Delhi - IMD",pm25,41.25,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.5512005,77.2735737
"Sri Aurobindo Marg, Delhi - DPCC",pm25,45.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:15:00+00:00,28.531346,77.190156
"North Campus, DU, Delhi - IMD",pm25,81.88,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:00:00+00:00,28.6573814,77.1585447
"IGI Airport (T3), Delhi - IMD",pm25,48.87,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:00:00+00:00,28.5627763,77.1180053
"Shadipur, Delhi - CPCB",pm25,125.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:00:00+00:00,28.6514781,77.1473105
"NSIT Dwarka, Delhi - CPCB",pm25,84.7,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:00:00+00:00,28.60909,77.0325413
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,43.4,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 12:00:00+00:00,28.6811736,77.3025234
"Sirifort, Delhi - CPCB",pm25,47.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:45:00+00:00,28.5504249,77.2159377
"DTU, Delhi - CPCB",pm25,25.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:45:00+00:00,28.7500499,77.1112615
"ITO, Delhi - CPCB",pm25,49.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:45:00+00:00,28.628624,77.24106
US Diplomatic Post: New Delhi,pm25,53.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:30:00+00:00,28.63576,77.22445
"Ashok Vihar, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.695381,77.181665
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.611281,77.237738
"Alipur, Delhi - DPCC",pm25,34.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.815329,77.15301
"Punjabi Bagh, Delhi - DPCC",pm25,50.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.674045,77.131023
"Mandir Marg, Delhi - DPCC",pm25,56.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.636429,77.201067
"Narela, Delhi - DPCC",pm25,42.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.822836,77.101981
"Sonia Vihar, Delhi - DPCC",pm25,61.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.710508,77.249485
"Bawana, Delhi - DPCC",pm25,52.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.7762,77.051074
"Nehru Nagar, Delhi - DPCC",pm25,66.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.56789,77.250515
"Okhla Phase-2, Delhi - DPCC",pm25,46.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.530785,77.271255
"Sri Aurobindo Marg, Delhi - DPCC",pm25,55.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.531346,77.190156
"Lodhi Road, Delhi - IMD",pm25,69.58,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.5918245,77.2273074
"Dwarka-Sector 8, Delhi - DPCC ",pm25,63.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.5710274,77.0719006
"Wazirpur, Delhi - DPCC",pm25,59.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.699793,77.165453
"Vivek Vihar, Delhi - DPCC",pm25,47.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.672342,77.31526
"Najafgarh, Delhi - DPCC",pm25,33.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.570173,76.933762
"R K Puram, Delhi - DPCC",pm25,57.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.563262,77.186937
"CRRI Mathura Road, Delhi - IMD",pm25,20.19,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.5512005,77.2735737
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,55.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.58028,77.233829
"Patparganj, Delhi - DPCC",pm25,68.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:15:00+00:00,28.623763,77.287209
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,48.1,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:00:00+00:00,28.6811736,77.3025234
"NSIT Dwarka, Delhi - CPCB",pm25,104.7,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:00:00+00:00,28.60909,77.0325413
"Shadipur, Delhi - CPCB",pm25,125.4,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:00:00+00:00,28.6514781,77.1473105
"North Campus, DU, Delhi - IMD",pm25,81.84,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 11:00:00+00:00,28.6573814,77.1585447
"ITO, Delhi - CPCB",pm25,55.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:45:00+00:00,28.628624,77.24106
"Sirifort, Delhi - CPCB",pm25,57.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:45:00+00:00,28.5504249,77.2159377
"DTU, Delhi - CPCB",pm25,25.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:45:00+00:00,28.7500499,77.1112615
US Diplomatic Post: New Delhi,pm25,52.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:30:00+00:00,28.63576,77.22445
"Sonia Vihar, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.710508,77.249485
"Narela, Delhi - DPCC",pm25,45.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.822836,77.101981
"Ashok Vihar, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.695381,77.181665
"Sri Aurobindo Marg, Delhi - DPCC",pm25,47.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.531346,77.190156
"Okhla Phase-2, Delhi - DPCC",pm25,44.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.530785,77.271255
"Patparganj, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.623763,77.287209
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.58028,77.233829
"Wazirpur, Delhi - DPCC",pm25,63.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.699793,77.165453
"R K Puram, Delhi - DPCC",pm25,68.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.563262,77.186937
"Vivek Vihar, Delhi - DPCC",pm25,48.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.672342,77.31526
"Pusa, Delhi - DPCC",pm25,66.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.639645,77.146262
"Punjabi Bagh, Delhi - DPCC",pm25,74.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.674045,77.131023
"Mandir Marg, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.636429,77.201067
"Nehru Nagar, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.56789,77.250515
"Bawana, Delhi - DPCC",pm25,44.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.7762,77.051074
"Dwarka-Sector 8, Delhi - DPCC ",pm25,61.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.5710274,77.0719006
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,92.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.611281,77.237738
"Najafgarh, Delhi - DPCC",pm25,46.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:15:00+00:00,28.570173,76.933762
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,42.7,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:00:00+00:00,28.6811736,77.3025234
"North Campus, DU, Delhi - IMD",pm25,82.23,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:00:00+00:00,28.6573814,77.1585447
"NSIT Dwarka, Delhi - CPCB",pm25,106.7,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:00:00+00:00,28.60909,77.0325413
"IGI Airport (T3), Delhi - IMD",pm25,49.45,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:00:00+00:00,28.5627763,77.1180053
"Shadipur, Delhi - CPCB",pm25,120.3,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 10:00:00+00:00,28.6514781,77.1473105
"ITO, Delhi - CPCB",pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:45:00+00:00,28.628624,77.24106
"DTU, Delhi - CPCB",pm25,23.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:45:00+00:00,28.7500499,77.1112615
"Sirifort, Delhi - CPCB",pm25,57.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:45:00+00:00,28.5504249,77.2159377
US Diplomatic Post: New Delhi,pm25,74.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:30:00+00:00,28.63576,77.22445
"Patparganj, Delhi - DPCC",pm25,100.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.623763,77.287209
"Vivek Vihar, Delhi - DPCC",pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.672342,77.31526
"Sri Aurobindo Marg, Delhi - DPCC",pm25,127.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.531346,77.190156
"Najafgarh, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.570173,76.933762
"Ashok Vihar, Delhi - DPCC",pm25,84.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.695381,77.181665
"Okhla Phase-2, Delhi - DPCC",pm25,70.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.530785,77.271255
"R K Puram, Delhi - DPCC",pm25,125.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.563262,77.186937
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,110.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.58028,77.233829
"Wazirpur, Delhi - DPCC",pm25,83.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.699793,77.165453
"Nehru Nagar, Delhi - DPCC",pm25,127.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.56789,77.250515
"Pusa, Delhi - DPCC",pm25,80.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.639645,77.146262
"Mundka, Delhi - DPCC",pm25,52.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.684678,77.076574
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.611281,77.237738
"Bawana, Delhi - DPCC",pm25,64.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.7762,77.051074
"Sonia Vihar, Delhi - DPCC",pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.710508,77.249485
"Mandir Marg, Delhi - DPCC",pm25,56.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.636429,77.201067
"Punjabi Bagh, Delhi - DPCC",pm25,88.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.674045,77.131023
"Narela, Delhi - DPCC",pm25,66.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.822836,77.101981
"Alipur, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:15:00+00:00,28.815329,77.15301
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,76.3,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:00:00+00:00,28.6811736,77.3025234
"Shadipur, Delhi - CPCB",pm25,130.1,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:00:00+00:00,28.6514781,77.1473105
"NSIT Dwarka, Delhi - CPCB",pm25,121.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:00:00+00:00,28.60909,77.0325413
"IGI Airport (T3), Delhi - IMD",pm25,72.26,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:00:00+00:00,28.5627763,77.1180053
"North Campus, DU, Delhi - IMD",pm25,81.24,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 09:00:00+00:00,28.6573814,77.1585447
"Sirifort, Delhi - CPCB",pm25,111.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:45:00+00:00,28.5504249,77.2159377
"DTU, Delhi - CPCB",pm25,33.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:45:00+00:00,28.7500499,77.1112615
"ITO, Delhi - CPCB",pm25,104.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:45:00+00:00,28.628624,77.24106
US Diplomatic Post: New Delhi,pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:30:00+00:00,28.63576,77.22445
"Dwarka-Sector 8, Delhi - DPCC ",pm25,103.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.5710274,77.0719006
"Narela, Delhi - DPCC",pm25,75.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.822836,77.101981
"Nehru Nagar, Delhi - DPCC",pm25,114.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.56789,77.250515
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,116.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.611281,77.237738
"Alipur, Delhi - DPCC",pm25,91.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.815329,77.15301
"Vivek Vihar, Delhi - DPCC",pm25,86.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.672342,77.31526
"Sonia Vihar, Delhi - DPCC",pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.710508,77.249485
"Ashok Vihar, Delhi - DPCC",pm25,105.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.695381,77.181665
"Bawana, Delhi - DPCC",pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.7762,77.051074
"Najafgarh, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.570173,76.933762
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,97.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.58028,77.233829
"Patparganj, Delhi - DPCC",pm25,112.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.623763,77.287209
"Pusa, Delhi - DPCC",pm25,116.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.639645,77.146262
"R K Puram, Delhi - DPCC",pm25,119.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.563262,77.186937
"Punjabi Bagh, Delhi - DPCC",pm25,133.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.674045,77.131023
"Wazirpur, Delhi - DPCC",pm25,111.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.699793,77.165453
"Mandir Marg, Delhi - DPCC",pm25,65.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.636429,77.201067
"Okhla Phase-2, Delhi - DPCC",pm25,110.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:15:00+00:00,28.530785,77.271255
"North Campus, DU, Delhi - IMD",pm25,108.22,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:00:00+00:00,28.6573814,77.1585447
"NSIT Dwarka, Delhi - CPCB",pm25,153.9,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:00:00+00:00,28.60909,77.0325413
"Shadipur, Delhi - CPCB",pm25,40.3,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:00:00+00:00,28.6514781,77.1473105
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,53.6,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 08:00:00+00:00,28.6811736,77.3025234
"Sirifort, Delhi - CPCB",pm25,108.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:45:00+00:00,28.5504249,77.2159377
"DTU, Delhi - CPCB",pm25,38.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:45:00+00:00,28.7500499,77.1112615
"ITO, Delhi - CPCB",pm25,121.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:45:00+00:00,28.628624,77.24106
US Diplomatic Post: New Delhi,pm25,107.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:30:00+00:00,28.63576,77.22445
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,130.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.611281,77.237738
"Alipur, Delhi - DPCC",pm25,112.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.815329,77.15301
"R K Puram, Delhi - DPCC",pm25,122.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.563262,77.186937
"Nehru Nagar, Delhi - DPCC",pm25,136.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.56789,77.250515
"Vivek Vihar, Delhi - DPCC",pm25,121.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.672342,77.31526
"Ashok Vihar, Delhi - DPCC",pm25,110.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.695381,77.181665
"Narela, Delhi - DPCC",pm25,89.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.822836,77.101981
"Najafgarh, Delhi - DPCC",pm25,107.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.570173,76.933762
"Bawana, Delhi - DPCC",pm25,86.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.7762,77.051074
"Sonia Vihar, Delhi - DPCC",pm25,114.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.710508,77.249485
"Mundka, Delhi - DPCC",pm25,94.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.684678,77.076574
"Mandir Marg, Delhi - DPCC",pm25,74.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.636429,77.201067
"Wazirpur, Delhi - DPCC",pm25,116.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.699793,77.165453
"Okhla Phase-2, Delhi - DPCC",pm25,135.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.530785,77.271255
"Punjabi Bagh, Delhi - DPCC",pm25,135.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.674045,77.131023
"Patparganj, Delhi - DPCC",pm25,135.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.623763,77.287209
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,119.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.58028,77.233829
"Lodhi Road, Delhi - IMD",pm25,142.13,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.5918245,77.2273074
"CRRI Mathura Road, Delhi - IMD",pm25,119.55,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.5512005,77.2735737
"Pusa, Delhi - DPCC",pm25,119.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:15:00+00:00,28.639645,77.146262
"NSIT Dwarka, Delhi - CPCB",pm25,152.1,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:00:00+00:00,28.60909,77.0325413
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,90.3,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:00:00+00:00,28.6811736,77.3025234
"North Campus, DU, Delhi - IMD",pm25,108.46,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:00:00+00:00,28.6573814,77.1585447
"Shadipur, Delhi - CPCB",pm25,5.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 07:00:00+00:00,28.6514781,77.1473105
"DTU, Delhi - CPCB",pm25,48.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 06:45:00+00:00,28.7500499,77.1112615
"Sirifort, Delhi - CPCB",pm25,124.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 06:45:00+00:00,28.5504249,77.2159377
US Diplomatic Post: New Delhi,pm25,102.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 06:30:00+00:00,28.63576,77.22445
"Punjabi Bagh, Delhi - DPCC",pm25,155.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 06:15:00+00:00,28.674045,77.131023
"Alipur, Delhi - DPCC",pm25,114.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-05 06:15:00+00:00,28.815329,77.15301
